"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","GENE1_INTERACTIONS_AS_BD","GENE1_INTERACTIONS_TOTAL","GENE2_INTERACTIONS_AS_AD","GENE2_INTERACTIONS_TOTAL","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress","SYMBOL_AD","SYMBOL_BD"
"0.0","0.0","0.0","0.0","0","6",,,"7","7","6","false","FBgn0028421","44.833333333333336","0","0","false","0","FBgn0028421","0","Kap3",
"0.0","0.0","0.0","0.0","0","4",,,"4","4","4","false","FBgn0030748","45.0","0","0","false","0","FBgn0030748","0","Traf-like",
"0.0","0.0","0.0","0.03636363636363636","0","11",,,"11","11","11","false","FBgn0033782","36.81818181818182","0","0","false","0","FBgn0033782","0","sug",
"0.0","0.0","0.0","0.0","0","6",,,"6","6","6","false","FBgn0000482","23.833333333333332","0","0","false","0","FBgn0000482","0","dor",
"0.0","0.0","0.0","0.03333333333333333","0","6",,,"6","6","6","false","FBgn0035462","36.333333333333336","0","0","false","0","FBgn0035462","0","IntS10",
"0.0","0.0","0.0","0.16666666666666666","0","4",,,"4","4","4","false","FBgn0037931","60.75","0","0","false","0","FBgn0037931","0","CG18476",
"0.0","0.0","0.0","0.0","0","5",,,"5","5","5","false","FBgn0263143","38.6","0","0","false","0","FBgn0263143","0","vret",
"6.4956445993031355","2.4355117750965722","0.1539493093737428","0.058823529411764705","16","35","30","37","7","37","5","false","FBgn0010317","31.647058823529413","30","1","false","0","FBgn0010317","53637819","CycJ","CycJ"
"6.501742160278746","3.7150012912912005","0.1538049303322615","0.08571428571428572","16","23","18","24","6","24","5","false","FBgn0037613","29.38095238095238","18","2","false","0","FBgn0037613","79796970","Cks85A","Cks85A"
"0.0","0.0","0.0","0.01818181818181818","0","11",,,"11","11","11","false","FBgn0051204","35.54545454545455","0","0","false","0","FBgn0051204","0","CG31204",
"1.5","2.511149744184098E-4","0.6666666666666666","0.0","2","2","1","2","1","2","1","false","FBgn0010348","2.5","1","0","false","0","FBgn0010348","2938","Arf79F","Arf79F"
"1.0","4.406905405382305E-4","1.0","0.0","1","3","1","3","2","3","2","false","FBgn0038915","4.666666666666667","1","0","false","0","FBgn0038915","5156","CG17819","CG17819"
"0.0","0.0","0.0","0.0","0","5",,,"5","5","5","false","FBgn0001148","43.2","0","0","false","0","FBgn0001148","0","gsb",
"11.126306620209059","8.761319512567034","0.0898770844750646","0.007692307692307693","21","31","17","31","14","31","14","false","FBgn0019650","15.0","17","5","false","0","FBgn0019650","149578862","toy","toy"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0010387","10.0","1","0","false","0","FBgn0010387","0",,"Dbi"
"2.8","0.014150901466860174","0.35714285714285715","0.044444444444444446","5","10","7","10","3","10","3","false","FBgn0010551","6.3","7","0","false","0","FBgn0010551","184840","Phb2","Phb2"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0014455","10.0","0","0","false","0","FBgn0014455","0","Ahcy",
"3.5757575757575757","0.0021834096592939036","0.2796610169491526","0.03333333333333333","6","6","5","6","1","6","1","false","FBgn0020653","4.5","5","0","false","0","FBgn0020653","30772","Trxr-1","Trxr-1"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0027615","10.0","0","0","false","0","FBgn0027615","0","CG6404",
"3.0","1.0849705664987677","0.3333333333333333","0.13333333333333333","5","6","3","6","3","6","3","false","FBgn0028694","7.833333333333333","3","0","false","0","FBgn0028694","42468165","Rpn11","Rpn11"
"0.0","0.0","0.0","0.5","0","2",,,"2","2","2","false","FBgn0038683","6.0","0","0","false","0","FBgn0038683","0","CG11779",
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0034324","55.0","0","0","false","0","FBgn0034324","0","CG18538",
"0.0","0.0","0.0","0.08333333333333333","0","4",,,"4","4","4","false","FBgn0038166","27.0","0","0","false","0","FBgn0038166","0","CG9588",
"1.0","0.09781509459119883","1.0","0.0","1","3","1","3","2","3","2","false","FBgn0010620","11.0","1","0","false","0","FBgn0010620","1616697","CG10939","CG10939"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0039757","3.0","0","0","false","0","FBgn0039757","0","RpS7",
"1.0","0.0","1.0","0.0","1","2","1","2","1","2","1","false","FBgn0010638","1.0","1","1","false","0","FBgn0010638","0","Sec61beta","Sec61beta"
"1.0","0.0","1.0","0.0","1","2","1","2","1","2","1","false","FBgn0040340","1.0","1","1","false","0","FBgn0040340","0","TRAM","TRAM"
"0.0","0.0","0.0","0.06666666666666667","0","6",,,"6","6","6","false","FBgn0039260","40.833333333333336","0","0","false","0","FBgn0039260","0","Smg6",
"1.0","0.02694242162130055","1.0","0.0","1","3","1","3","2","3","2","false","FBgn0265298","39.333333333333336","1","0","false","0","FBgn0265298","437910","SC35","SC35"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0041712","41.0","0","0","false","0","FBgn0041712","0","yellow-d",
"6.94","0.0","0.1440922190201729","0.0","13","2","2","2",,,"0","false","FBgn0000115","5.5","2","0","false","0","FBgn0000115","0",,"Arl1"
"10.604529616724738","3.2069548065999425","0.09429932643338262","0.014285714285714285","21","15","10","17","7","17","6","false","FBgn0000229","20.733333333333334","9","0","false","0","FBgn0000229","56049258","bsk","bsk"
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0010258","11.5","0","0","false","0","FBgn0010258","0","Rbp4",
"0.0","0.0","0.0","0.0","0","1",,,"2","2","1","false","FBgn0010830","15.0","0","0","false","0","FBgn0010830","0","l(3)04053",
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0013753","35.0","0","0","false","0","FBgn0013753","0","Bgb",
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0266411","46.333333333333336","0","0","false","0","FBgn0266411","0","sima",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0021767","70.0","0","0","false","0","FBgn0021767","0","org-1",
"1.0","0.16085476813603625","1.0","0.0","1","12","2","12","10","12","10","false","FBgn0024542","23.666666666666668","2","0","false","0","FBgn0024542","2621258","Neos","Neos"
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0027546","54.333333333333336","0","0","false","0","FBgn0027546","0","CG4766",
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0027788","65.5","0","0","false","0","FBgn0027788","0","Hey",
"1.0","0.09781509459119883","1.0","0.0","1","3","1","3","2","3","2","false","FBgn0028371","44.0","1","0","false","0","FBgn0028371","1343294","jbug","jbug"
"0.0","0.0","0.0","0.0","0","4",,,"4","4","4","false","FBgn0261931","24.75","0","0","false","0","FBgn0261931","0","CG42797",
"0.0","0.0","0.0","0.0","0","5",,,"5","5","5","false","FBgn0030278","36.4","0","0","false","0","FBgn0030278","0","CG15200",
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0030280","44.333333333333336","0","0","false","0","FBgn0030280","0","CG11106",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0030600","70.0","0","0","false","0","FBgn0030600","0","hiw",
"2.5869565217391304","0.0","0.3865546218487395","0.0","6","16","16","16",,,"0","false","FBgn0030559","6.3125","16","0","false","0","FBgn0030559","0",,"CG13404"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0026418","16.0","0","0","false","0","FBgn0026418","0","Hsc70Cb",
"0.0","0.0","0.0","0.0","0","13",,,"13","13","13","false","FBgn0001147","20.153846153846153","0","0","false","0","FBgn0001147","0","gsb-n",
"0.0","0.0","0.0","0.0","0","12",,,"14","14","12","false","FBgn0004863","16.5","0","0","false","0","FBgn0004863","0","C15",
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0011206","51.0","0","0","false","0","FBgn0011206","0","bol",
"5.486486486486487","0.19049626404508788","0.18226600985221675","0.003003003003003003","13","37","36","37","1","37","1","false","FBgn0031129","13.567567567567568","36","0","false","0","FBgn0031129","3777420","CG1324","CG1324"
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0260741","28.0","0","0","false","0","FBgn0260741","0","CG3281",
"7.078192875760209","0.07421954924662302","0.1412789984043206","0.029239766081871343","16","19","18","19","1","19","1","false","FBgn0039044","29.57894736842105","18","0","false","0","FBgn0039044","1626289","p53","p53"
"0.0","0.0","0.0","0.0","0","10",,,"10","10","10","false","FBgn0039854","33.4","0","0","false","0","FBgn0039854","0","CG1635",
"1.2","0.0018337888958975437","0.8333333333333334","0.0","2","5","4","5","1","5","1","false","FBgn0040786","10.6","4","0","false","0","FBgn0040786","21455","CG14104","CG14104"
"7.504745470232959","0.2781837825994929","0.13324902276385378","0.0","17","7","3","7","4","7","4","false","FBgn0040816","20.166666666666668","3","1","false","0","FBgn0040816","5301192","CG12521","CG12521"
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0042098","43.0","0","0","false","0","FBgn0042098","0","CG18735",
"0.0","0.0","0.0","0.05","0","5",,,"5","5","5","false","FBgn0042129","56.6","0","0","false","0","FBgn0042129","0","OS9",
"1.2857142857142858","0.0","0.7777777777777777","0.0","2","5","5","5",,,"0","false","FBgn0031143","5.6","5","0","false","0","FBgn0031143","0",,"CG1532"
"0.0","0.0","0.0","0.022727272727272728","0","12",,,"12","12","12","false","FBgn0000422","18.166666666666668","0","0","false","0","FBgn0000422","0","Ddc",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0019982","5.0","0","0","false","0","FBgn0019982","0","Gs1l",
"1.0","6.350525050812748E-4","1.0","0.0","1","5","1","5","4","5","4","false","FBgn0263260","26.4","1","0","false","0","FBgn0263260","7430","sel","sel"
"1.0","4.535112506004366E-4","1.0","0.0","1","4","1","4","3","4","3","false","FBgn0052100","7.25","1","0","false","0","FBgn0052100","5306","CG32100","CG32100"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0031184","1.0","1","0","false","0","FBgn0031184","0",,"CG14615"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0037149","1.0","0","0","false","0","FBgn0037149","0","CG14561",
"1.0","0.0038713416103837496","1.0","0.0","1","9","8","10","2","10","2","false","FBgn0031189","10.857142857142858","7","0","false","1","FBgn0031189","45294","CG14618","CG14618"
"0.0","0.0","0.0","0.0","0","6",,,"6","6","6","false","FBgn0035063","17.5","0","0","false","0","FBgn0035063","0","CG3594",
"0.0","0.0","0.0","0.0","0","6",,,"7","7","6","false","FBgn0038547","21.333333333333332","0","0","false","0","FBgn0038547","0","CG17803",
"8.04257167680278","0.0","0.12433833855460732","0.0","17","4","5","5",,,"0","false","FBgn0031282","18.25","4","0","false","0","FBgn0031282","0",,"Pex12"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0035233","4.0","0","0","false","0","FBgn0035233","0","Pex10",
"1.0","5.31503903478857E-4","1.0","0.0","1","3","3","4","1","4","1","false","FBgn0031321","71.33333333333333","2","0","false","0","FBgn0031321","7709","Tgt","Tgt"
"1.3333333333333333","0.0011185642172272736","0.75","0.0","2","3","2","3","1","3","1","false","FBgn0023522","3.6666666666666665","2","0","false","0","FBgn0023522","13087","CG11596","CG11596"
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0038428","8.0","0","0","false","0","FBgn0038428","0","CG14894",
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0031333","1.0","1","0","false","0","FBgn0031333","0",,"CG5561"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0259227","1.0","0","0","false","0","FBgn0259227","0","CG42327",
"6.245478036175711","0.3843176892722688","0.16011584609019444","0.009523809523809525","13","15","13","15","2","15","2","false","FBgn0023415","10.6","13","0","false","0","FBgn0023415","7597771","Acp32CD","Acp32CD"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0036320","37.0","0","0","false","0","FBgn0036320","0","CG10943",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0036531","37.0","0","0","false","0","FBgn0036531","0","CG6244",
"13.090513489991297","0.0","0.0763911973937903","0.0","23","1","1","1",,,"0","false","FBgn0031395","41.0","1","0","false","0","FBgn0031395","0",,"CG10874"
"1.0","0.0","1.0","0.0","1","3","3","3",,,"0","false","FBgn0031413","53.0","3","0","false","0","FBgn0031413","0",,"CG9967"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0011836","3.0","0","0","false","0","FBgn0011836","0","Taf2",
"1.0","0.0","1.0","0.0","1","2","2","3","1","3","1","false","FBgn0031437","1.0","1","1","false","0","FBgn0031437","0","Arpc5","Arpc5"
"1.0","0.0","1.0","0.0","1","2","1","3","2","3","1","false","FBgn0284255","1.0","1","1","false","0","FBgn0284255","0","Arpc4","Arpc4"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0031446","1.0","1","0","false","0","FBgn0031446","0",,"CG15398"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0037981","1.0","0","0","false","0","FBgn0037981","0","Spt3",
"9.560828300258844","0.08575814984048556","0.10459344824474325","0.0","15","16","15","16","1","16","1","false","FBgn0031467","13.0","15","0","false","0","FBgn0031467","1421937","Cpr23B","Cpr23B"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0261800","16.0","0","0","false","0","FBgn0261800","0","LanB1",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0033241","16.0","0","0","false","0","FBgn0033241","0","CG2915",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0033596","16.0","0","0","false","0","FBgn0033596","0","CG7738",
"0.0","0.0","0.0","0.0","0","6",,,"6","6","6","false","FBgn0036532","18.833333333333332","0","0","false","0","FBgn0036532","0","CG13445",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0038237","16.0","0","0","false","0","FBgn0038237","0","Pde6",
"0.0","0.0","0.0","0.0","0","8",,,"8","8","8","false","FBgn0285991","37.75","0","0","false","0","FBgn0285991","0","hpRNA:CR18854",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0038508","40.0","0","0","false","0","FBgn0038508","0","CG5866",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0042118","40.0","0","0","false","0","FBgn0042118","0","Cpr65Ax2",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0042135","40.0","0","0","false","0","FBgn0042135","0","CG18812",
"0.0","0.0","0.0","0.0","0","4",,,"5","5","4","false","FBgn0051634","36.25","0","0","false","0","FBgn0051634","0","Oatp26F",
"0.0","0.0","0.0","0.0","0","4",,,"4","4","4","false","FBgn0022382","9.75","0","0","false","0","FBgn0022382","0","Pka-R2",
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0035484","17.5","0","0","false","0","FBgn0035484","0","CG11594",
"0.0","0.0","0.0","0.0","0","8",,,"8","8","8","false","FBgn0035878","18.375","0","0","false","0","FBgn0035878","0","CG7182",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0038190","10.0","0","0","false","0","FBgn0038190","0","CG9926",
"8.29018245004344","0.0","0.1206246070006288","0.0","17","9","9","9",,,"0","false","FBgn0031730","15.11111111111111","9","0","false","0","FBgn0031730","0",,"CG7236"
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0011361","24.0","0","0","false","0","FBgn0011361","0","ND-ACP",
"0.0","0.0","0.0","0.0","0","4",,,"4","4","4","false","FBgn0034720","23.0","0","0","false","0","FBgn0034720","0","Liprin-gamma",
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0035060","10.5","0","0","false","0","FBgn0035060","0","Eps-15",
"1.0","0.03339906368929806","1.0","0.003676470588235294","1","17","1","17","16","17","16","false","FBgn0035769","28.176470588235293","1","0","false","0","FBgn0035769","548049","CTCF","CTCF"
"0.0","0.0","0.0","0.044444444444444446","0","10",,,"10","10","10","false","FBgn0037944","42.9","0","0","false","0","FBgn0037944","0","CG6923",
"0.0","0.0","0.0","0.0","0","4",,,"3","3","4","false","FBgn0283680","24.25","0","0","false","0","FBgn0283680","0","IP3K2",
"1.0","3.0085932945976947E-4","1.0","0.0","1","2","1","2","1","2","1","false","FBgn0031766","6.0","1","0","false","0","FBgn0031766","4926","CG9117","CG9117"
"0.0","0.0","0.0","0.0","0","4",,,"4","4","4","false","FBgn0050440","33.75","0","0","false","0","FBgn0050440","0","CG30440",
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0260642","51.0","0","0","false","0","FBgn0260642","0","Antp",
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0265598","38.5","0","0","false","0","FBgn0265598","0","Bx",
"11.619337979094077","0.14539984945636988","0.08606342304520578","0.027777777777777776","22","10","2","11","9","11","8","false","FBgn0038766","17.333333333333332","2","1","false","0","FBgn0038766","2444943","CG4854","CG4854"
"9.330722367275891","0.005591182884295333","0.10717283835463111","0.00909090909090909","18","11","9","11","2","11","2","false","FBgn0024956","23.727272727272727","9","0","false","0","FBgn0024956","114098","Mat1","Mat1"
"1.0","0.20975274548382888","1.0","0.0","1","9","3","10","7","10","6","false","FBgn0029873","9.11111111111111","3","0","false","0","FBgn0029873","3289163","CG3918","CG3918"
"0.0","0.0","0.0","0.0","0","10",,,"10","10","10","false","FBgn0036416","24.2","0","0","false","0","FBgn0036416","0","CG7924",
"1.0","0.0010702728759929639","1.0","0.0","1","8","7","8","1","8","1","false","FBgn0035426","15.375","7","0","false","0","FBgn0035426","14609","CG12078","CG12078"
"9.194275802254987","0.0","0.10876332421469673","0.0","18","12","13","13",,,"0","false","FBgn0039306","49.583333333333336","12","0","false","0","FBgn0039306","0",,"RIOK2"
"7.774782608695652","0.0","0.1286209596242031","0.0","15","2","2","2",,,"0","false","FBgn0020912","8.5","2","0","false","0","FBgn0020912","0",,"Ptx1"
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0037330","4.333333333333333","0","0","false","0","FBgn0037330","0","mRpL44",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0039417","23.0","0","0","false","0","FBgn0039417","0","CG6073",
"0.0","0.0","0.0","0.0","0","1",,,"2","2","1","false","FBgn0030744","30.0","0","0","false","0","FBgn0030744","0","CG9992",
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0033994","2.0","1","0","false","0","FBgn0033994","0",,"CG7544"
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0037368","7.5","0","0","false","0","FBgn0037368","0","CG1239",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0014388","30.0","0","0","false","0","FBgn0014388","0","sty",
"2.8684210526315788","0.0","0.3486238532110092","0.0","6","10","10","10",,,"0","false","FBgn0036406","37.2","10","0","false","0","FBgn0036406","0",,"CG13484"
"0.0","0.0","0.0","0.0014492753623188406","0","46",,,"47","47","46","false","FBgn0003145","17.956521739130434","0","0","false","0","FBgn0003145","0","prd",
"1.0","0.0","1.0","0.0","1","3","3","3",,,"0","false","FBgn0030094","65.0","3","0","false","0","FBgn0030094","0",,"CG11042"
"1.0","0.0","1.0","0.0","1","7","7","7",,,"0","false","FBgn0264895","38.714285714285715","7","0","false","0","FBgn0264895","0",,"RapGAP1"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0022772","46.0","1","0","false","0","FBgn0022772","0",,"Orc1"
"1.0","0.0","1.0","0.0","1","3","3","3",,,"0","false","FBgn0003969","32.666666666666664","3","0","false","0","FBgn0003969","0",,"vap"
"1.0","4.4522052476020997E-4","1.0","0.0","1","2","1","1","1","1","1","false","FBgn0263110","37.0","1","0","false","0","FBgn0263110","5209","CG43367","CG43367"
"1.0","0.0","1.0","0.0","1","13","14","14",,,"0","false","FBgn0045862","8.846153846153847","13","0","false","0","FBgn0045862","0",,"btz"
"1.5384615384615385","0.0","0.6499999999999999","0.0","4","9","9","9",,,"0","false","FBgn0026015","42.888888888888886","9","0","false","0","FBgn0026015","0",,"Top3beta"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0014023","46.0","1","0","false","0","FBgn0014023","0",,"mRpL47"
"1.0","0.0","1.0","0.0","1","5","5","5",,,"0","false","FBgn0004567","32.4","5","0","false","0","FBgn0004567","0",,"slp2"
"13.174327840416305","0.0","0.07590520078999341","0.0","24","10","10","10",,,"0","false","FBgn0053143","20.5","10","0","false","0","FBgn0053143","0",,"CG33143"
"0.0","0.0","0.0","0.0020455873758036236","0","59",,,"60","60","59","false","FBgn0024189","17.915254237288135","0","0","false","0","FBgn0024189","0","sns",
"1.0","0.0","1.0","0.0","1","4","4","4",,,"0","false","FBgn0027094","49.5","4","0","false","0","FBgn0027094","0",,"AlaRS"
"1.0","0.0","1.0","0.0","1","7","7","7",,,"0","false","FBgn0020378","49.285714285714285","7","0","false","0","FBgn0020378","0",,"Sp1"
"1.5714285714285714","0.00345082232034339","0.6363636363636364","0.08333333333333333","2","4","3","4","1","4","1","false","FBgn0051345","44.75","3","0","false","0","FBgn0051345","44860","CG31345","CG31345"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0029839","59.0","1","0","false","0","FBgn0029839","0",,"CG4660"
"6.7669565217391305","0.0","0.14777692109997428","0.0","17","10","11","11",,,"0","false","FBgn0284436","22.8","10","0","false","0","FBgn0284436","0",,"CCT8"
"9.091766723842195","0.03229786023977243","0.10998962362041317","0.011857707509881422","18","23","22","23","1","23","1","false","FBgn0036188","26.08695652173913","22","0","false","0","FBgn0036188","620699","CG7339","CG7339"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0034277","59.0","1","0","false","0","FBgn0034277","0",,"OstDelta"
"8.205017301038062","0.0","0.12187664733790196","0.0125","17","16","18","18",,,"0","false","FBgn0039832","39.8125","16","0","false","0","FBgn0039832","0",,"CG15563"
"0.0","0.0","0.0","0.0","0","2",,,"2","2","2","false","FBgn0263200","33.0","0","0","false","0","FBgn0263200","0","Galt",
"5.185430463576159","0.0","0.19284802043422733","3.367003367003367E-4","17","55","60","60",,,"0","false","FBgn0029858","7.090909090909091","55","0","false","0","FBgn0029858","0",,"mldr"
"6.825491873396065","0.0","0.1465095876676275","0.05","15","5","7","7",,,"0","false","FBgn0003374","29.0","5","0","false","0","FBgn0003374","0",,"Sgs4"
"1.0","0.0","1.0","0.0","1","3","3","3",,,"0","false","FBgn0037942","59.666666666666664","3","0","false","0","FBgn0037942","0",,"CG14721"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0010417","22.0","0","0","false","0","FBgn0010417","0","Taf6",
"0.0","0.0","0.0","0.0","0","3",,,"3","3","3","false","FBgn0038569","29.0","0","0","false","0","FBgn0038569","0","CG7218",
"0.0","0.0","0.0","0.0","0","4",,,"4","4","4","false","FBgn0035945","12.25","0","0","false","0","FBgn0035945","0","CG5026",
"0.0","0.0","0.0","0.0","0","7",,,"7","7","7","false","FBgn0004837","18.142857142857142","0","0","false","0","FBgn0004837","0","Su(H)",
"7.924786324786325","0.0","0.12618636755823986","0.012987012987012988","17","22","22","22",,,"0","false","FBgn0040348","29.454545454545453","22","0","false","0","FBgn0040348","0",,"CG3703"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0033248","65.0","1","0","false","0","FBgn0033248","0",,"Dic3"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0038974","65.0","1","0","false","0","FBgn0038974","0",,"CG5377"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0033736","65.0","1","0","false","0","FBgn0033736","0",,"CG13154"
"9.305821025195483","0.0","0.10745962095042479","0.0","18","10","11","11",,,"0","false","FBgn0038307","56.6","10","0","false","0","FBgn0038307","0",,"mRpS10"
"7.44331641285956","0.20943758109099114","0.13434871561718573","0.003968253968253968","19","28","28","29","1","29","1","false","FBgn0037134","10.535714285714286","27","0","false","0","FBgn0037134","3228423","CG7407","CG7407"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0030215","65.0","1","0","false","0","FBgn0030215","0",,"CG15296"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0051100","65.0","1","0","false","0","FBgn0051100","0",,"CG31100"
"1.0","0.0","1.0","0.0","1","2","2","2",,,"0","false","FBgn0002183","99.0","2","0","false","0","FBgn0002183","0",,"dre4"
"2.1","0.0","0.47619047619047616","0.0","3","3","3","3",,,"0","false","FBgn0037818","72.0","3","0","false","0","FBgn0037818","0",,"CG6465"
"1.0","0.0","1.0","0.0","1","1","1","1",,,"0","false","FBgn0034156","65.0","1","0","false","0","FBgn0034156","0",,"CG5348"
"3.289473684210526","0.0","0.304","0.0","6","3","3","3",,,"0","false","FBgn0035954","41.333333333333336","3","0","false","0","FBgn0035954","0",,"Doc3"
"0.0","0.0","0.0","0.0","0","4",,,"4","4","4","false","FBgn0038256","36.0","0","0","false","0","FBgn0038256","0","CG7530",
"9.210069444444445","0.0","0.10857681432610744","0.009523809523809525","18","15","16","16",,,"0","false","FBgn0259832","40.733333333333334","15","0","false","0","FBgn0259832","0",,"CG34229"
"1.0","0.0","1.0","0.0","1","2","2","2",,,"0","false","FBgn0038742","42.5","2","0","false","0","FBgn0038742","0",,"Arc42"
"4.2592592592592595","0.0","0.23478260869565215","0.0","6","2","2","2",,,"0","false","FBgn0032219","36.5","2","0","false","0","FBgn0032219","0",,"CG4995"
"2.789473684210526","0.0","0.3584905660377359","0.0","6","12","12","12",,,"0","false","FBgn0031902","38.916666666666664","12","0","false","0","FBgn0031902","0",,"Wnt6"
"8.58376511226252","0.0","0.1164989939637827","0.008333333333333333","19","16","16","16",,,"0","false","FBgn0034645","13.875","16","0","false","0","FBgn0034645","0",,"ND-B12"
"1.0","0.006410611445304287","1.0","0.0","1","9","3","9","6","9","6","false","FBgn0030159","7.666666666666667","3","0","false","0","FBgn0030159","75003","CG9689","CG9689"
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0038124","28.0","0","0","false","0","FBgn0038124","0","CG14380",
"9.68375325803649","0.0","0.10326574555894492","0.1","20","5","5","5",,,"0","false","FBgn0033498","21.2","5","0","false","0","FBgn0033498","0",,"CG12209"
"0.0","0.0","0.0","0.0","0","7",,,"7","7","7","false","FBgn0039371","15.142857142857142","0","0","false","0","FBgn0039371","0","CG4960",
"8.032229965156795","0.9476985047836687","0.12449842750244008","0.08888888888888889","16","12","8","13","5","13","5","false","FBgn0036643","8.5","7","2","false","0","FBgn0036643","19007755","Syx8","Syx8"
"4.628546861564918","0.0","0.21605052944454767","0.05263157894736842","11","19","19","19",,,"0","false","FBgn0036923","34.05263157894737","19","0","false","0","FBgn0036923","0",,"CG17732"
"8.720869565217392","0.5801041763415277","0.11466746435337521","0.1111111111111111","19","9","5","11","6","11","6","false","FBgn0034059","23.0","3","0","false","0","FBgn0034059","8467600","CG8320","CG8320"
"9.65451388888889","0.0","0.10357849307678475","0.0","20","7","7","7",,,"0","false","FBgn0034206","11.714285714285714","7","0","false","0","FBgn0034206","0",,"CG18469"
"0.0","0.0","0.0","0.0","0","1",,,"2","2","1","false","FBgn0033608","28.0","0","0","false","0","FBgn0033608","0","CG13220",
"0.0","0.0","0.0","0.0","0","1",,,"1","1","1","false","FBgn0039521","9.0","0","0","false","0","FBgn0039521","0","CG5402",
